# Radius Velocity Satellites Factor
127.756134 23.093500 4.000000 7.595654
64.182417 23.566708 2.000000 4.248103
97.696845 11.663549 1.000000 8.164614
78.854456 23.379173 3.000000 6.225929
92.764398 14.258433 3.000000 7.286540
101.466665 19.732846 4.000000 6.434172
70.171474 20.270828 0.000000 7.543386
105.110375 20.746054 2.000000 6.322699
86.577601 15.706650 1.000000 3.199975
94.314384 10.039951 2.000000 6.626579
93.695101 27.119259 2.000000 7.577423
123.977726 19.870739 4.000000 3.950242
96.352642 22.427636 0.000000 7.195040
83.887683 17.244029 7.000000 2.252973
104.734228 17.995956 6.000000 3.442616
117.963905 18.432411 2.000000 3.764455
80.639040 20.842688 3.000000 8.156503
96.104526 16.854779 2.000000 2.581154
100.584950 16.774335 1.000000 7.622991
82.880038 23.866242 3.000000 2.759841
98.932353 13.606849 4.000000 7.723440
113.748317 11.855315 7.000000 7.139191
80.850849 23.732238 0.000000 2.879487
131.863332 15.290238 4.000000 7.543983
102.383059 15.923532 3.000000 2.458698
92.355051 16.345327 4.000000 2.205699
94.521091 15.601664 5.000000 5.556727
71.357955 10.844151 5.000000 6.484597
128.408232 21.026281 3.000000 5.585759
43.093657 15.607484 7.000000 4.359782
62.767110 11.796424 4.000000 4.668660
113.803774 18.882367 2.000000 2.927924
113.811846 17.186521 2.000000 8.652973
93.154654 17.877710 2.000000 8.605162
91.710989 19.944069 0.000000 5.979362
81.638473 6.996703 2.000000 3.279110
105.028132 18.295905 4.000000 5.784576
117.352286 26.884295 4.000000 3.399303
113.205440 22.962932 6.000000 5.923460
82.150494 18.006205 5.000000 3.668519
75.051292 11.811243 3.000000 7.147987
142.091638 15.985657 3.000000 6.237482
55.421445 15.484021 2.000000 6.007393
116.881130 19.596372 2.000000 6.856685
66.453326 19.352286 3.000000 6.188891
82.454114 11.720448 5.000000 5.997383
109.720476 20.950601 6.000000 5.976318
102.168172 16.921527 1.000000 7.087509
85.131741 12.650207 1.000000 4.953980
96.198933 15.635839 3.000000 2.330569
84.801289 21.002961 3.000000 6.276969
76.433090 8.147643 2.000000 5.241261
93.569156 21.038275 5.000000 3.713949
73.134217 19.918759 2.000000 3.877715
86.181663 17.322047 2.000000 2.149716
86.373763 18.779755 3.000000 4.190183
104.216089 14.467537 6.000000 4.129825
52.455359 17.554203 1.000000 1.249223
86.279064 13.390951 5.000000 5.729595
108.309697 18.376327 4.000000 6.527112
74.627532 17.424638 4.000000 4.995643
85.149864 12.942906 2.000000 8.045690
81.215783 16.831859 3.000000 8.753909
83.646127 20.126687 1.000000 9.454154
107.727152 22.201581 4.000000 9.115114
135.427920 15.101473 3.000000 5.885146
77.334923 18.096181 3.000000 4.542332
107.346237 11.900388 4.000000 4.175276
103.571141 17.839163 3.000000 4.681588
105.628183 16.640719 2.000000 1.135817
102.004777 24.350611 4.000000 7.183623
96.662917 11.729122 2.000000 5.888601
101.610013 13.674185 4.000000 3.896056
109.967011 19.149676 0.000000 5.272660
76.628403 18.633692 3.000000 1.547918
81.065933 15.669608 3.000000 2.238019
99.359699 18.658530 6.000000 6.882211
114.024384 16.324316 4.000000 5.157297
89.241754 12.331725 4.000000 5.521021
125.358861 17.084671 5.000000 4.940066
64.643477 13.818325 3.000000 3.308390
120.290170 11.760505 1.000000 5.799255
99.541513 10.650226 0.000000 4.405531
138.207095 14.310829 2.000000 8.095738
89.879000 16.274158 3.000000 5.254934
100.524833 17.023637 2.000000 6.969417
91.273617 14.838553 9.000000 6.731815
90.356679 20.992499 10.000000 0.710049
83.363070 15.933238 1.000000 4.719770
134.526601 15.377694 2.000000 4.743908
68.966787 13.902965 5.000000 6.158879
111.307237 12.904801 2.000000 5.788179
112.760476 12.947921 4.000000 1.144668
103.908212 19.179536 1.000000 4.284414
108.056274 17.835258 1.000000 6.980425
99.945119 26.764533 4.000000 8.821140
64.185977 14.406940 0.000000 4.364280
114.521680 11.841783 2.000000 7.868636
68.227572 23.060799 4.000000 5.691869
84.542833 17.634604 1.000000 3.763631
119.054445 26.717578 3.000000 6.162912
97.862602 16.003555 6.000000 5.118762
43.930923 18.688595 1.000000 3.017274
114.573160 11.175560 0.000000 8.422285
42.163282 17.205695 5.000000 3.255729
93.160649 17.962023 4.000000 9.745579
106.448043 11.060862 3.000000 7.524086
124.996723 18.712272 5.000000 2.276949
76.984943 19.055452 3.000000 4.360301
98.469648 6.353952 4.000000 7.368980
93.003105 19.287508 3.000000 3.077565
95.962073 12.179806 3.000000 6.463816
117.344221 12.869098 2.000000 3.001778
113.757619 4.125271 4.000000 5.280568
82.108736 15.850964 3.000000 7.186423
144.348385 19.073532 1.000000 7.358488
111.269346 18.435381 2.000000 7.343683
81.240340 17.932439 2.000000 4.714340
106.515121 11.166029 2.000000 8.487259
96.560848 18.918101 4.000000 3.191599
74.669714 18.683707 2.000000 3.020688
94.329499 21.357776 2.000000 4.141731
75.356444 21.846754 3.000000 5.105519
101.089890 18.704091 2.000000 3.356264
91.184034 10.556258 2.000000 5.465909
115.480832 16.689053 4.000000 1.857329
106.038583 12.127012 4.000000 7.005371
87.844430 22.170130 7.000000 6.988603
71.615328 13.538730 1.000000 2.684364
114.733650 12.932731 3.000000 6.663689
92.305773 14.953737 2.000000 8.936593
110.248646 16.858933 1.000000 6.549980
92.165247 24.180273 4.000000 4.906573
94.786884 15.939605 5.000000 6.507308
105.679854 17.705560 4.000000 6.555615
111.453321 12.837120 2.000000 3.909516
86.888178 18.404195 4.000000 6.033735
45.619938 14.884610 3.000000 3.673311
107.660355 16.202935 5.000000 3.754420
95.053862 23.880089 0.000000 6.559980
80.775276 16.053365 1.000000 3.986792
75.623524 12.528853 2.000000 7.026732
83.709894 22.211825 2.000000 4.365532
121.198829 22.842864 2.000000 7.435601
65.130807 23.878755 2.000000 7.773791
123.391491 14.392505 2.000000 6.125475
124.115404 17.038634 2.000000 4.570035
82.141865 15.666413 3.000000 6.313115
103.431614 16.927939 5.000000 6.093350
105.726694 18.092688 4.000000 4.510358
68.986959 17.429411 4.000000 3.011683
82.955249 8.108375 1.000000 3.720377
111.724575 18.830122 5.000000 4.361090
121.830573 13.060562 3.000000 3.917446
122.824570 17.160652 2.000000 6.993885
114.846610 19.582794 3.000000 4.300338
88.501477 11.825948 4.000000 3.081863
90.633313 19.518570 8.000000 6.877690
99.200269 13.223174 2.000000 2.221534
119.814636 15.194809 2.000000 6.527906
107.159074 18.504145 2.000000 5.341739
104.175309 16.167493 6.000000 2.247665
71.092953 16.140956 1.000000 6.534295
104.726674 18.663376 4.000000 3.241375
121.767044 19.407592 2.000000 1.154130
90.268086 12.446344 0.000000 7.166657
109.777862 24.669969 1.000000 3.967610
98.036313 18.363316 1.000000 6.166680
78.843416 21.846264 2.000000 5.128567
95.831752 19.883317 2.000000 4.562713
108.549037 18.415889 3.000000 4.613555
100.842017 19.530324 6.000000 9.265393
99.414313 24.591015 5.000000 5.376024
106.743031 13.079465 2.000000 7.418507
112.062446 16.145957 4.000000 7.256690
86.482252 16.249177 2.000000 6.417186
104.983369 8.424808 2.000000 8.593078
89.395876 12.564169 4.000000 0.257046
109.282283 22.508131 2.000000 3.972831
52.367227 21.067566 5.000000 9.162980
90.841135 22.193298 3.000000 6.038186
115.206700 17.262392 5.000000 6.744492
89.887931 13.527854 2.000000 5.294959
98.295228 14.163731 3.000000 5.969686
101.177717 19.129199 3.000000 8.741320
128.273306 23.282092 3.000000 2.643956
79.460410 10.691309 3.000000 4.948789
75.378214 24.024876 1.000000 8.233756
118.691031 7.862477 3.000000 6.811661
103.888670 16.384811 6.000000 5.713493
90.776661 18.456347 4.000000 6.173886
75.330086 17.166496 3.000000 5.678945
77.205629 13.597911 5.000000 5.465783
100.659133 12.948517 3.000000 5.483413
108.445899 8.513752 3.000000 4.315992
88.342582 24.429155 3.000000 4.091266
111.106729 19.744352 2.000000 6.428128
100.412400 12.747886 2.000000 5.797454
94.809215 24.274769 2.000000 7.285895
95.706972 20.043856 2.000000 6.942274
115.047440 19.877648 4.000000 4.799212
83.158436 21.432587 3.000000 2.748585
75.690179 16.926181 5.000000 6.511220
103.630491 14.959113 5.000000 5.102596
98.050951 22.790959 4.000000 4.783804
114.772581 17.575302 2.000000 3.736043
109.725215 13.457721 6.000000 5.324296
79.354025 16.649218 2.000000 4.207781
89.986340 15.591226 4.000000 6.274804
93.462629 19.650428 4.000000 5.678103
95.463706 19.492454 5.000000 6.399642
101.829696 26.267058 5.000000 5.077313
124.000588 24.308955 0.000000 6.000912
94.002280 15.114813 4.000000 4.064865
117.766890 17.573038 2.000000 5.473004
83.376136 13.766467 1.000000 1.981957
58.132002 13.131308 6.000000 6.965412
87.017287 17.559143 0.000000 5.509393
137.326527 17.625799 1.000000 3.364401
88.879966 11.922463 4.000000 4.097718
99.970702 23.493116 2.000000 2.658521
88.492432 14.377622 6.000000 7.115761
72.158513 19.712173 6.000000 1.592658
114.962816 19.267357 3.000000 7.870835
94.108726 21.846340 2.000000 3.631509
138.136231 14.649996 1.000000 5.431686
91.371689 19.131365 2.000000 6.279001
121.990208 18.980269 3.000000 8.827556
113.923148 11.012223 1.000000 3.934731
88.198048 13.101584 2.000000 8.091423
89.319757 21.193512 2.000000 6.831384
104.328860 22.211412 5.000000 5.089850
84.922952 15.189682 4.000000 3.543294
67.514494 20.141063 4.000000 3.056733
114.330623 16.612414 2.000000 6.610458
106.764198 17.824480 3.000000 5.861677
86.708270 15.448285 3.000000 5.139829
107.960053 18.704799 1.000000 2.952549
71.940179 9.957260 1.000000 3.643922
91.250958 20.618584 3.000000 3.608111
83.634378 18.618589 2.000000 3.639010
67.780044 14.495444 3.000000 6.480162
99.080159 16.305660 3.000000 5.845827
76.557417 16.325659 4.000000 3.451787
94.606098 16.452851 0.000000 4.234080
127.378390 15.303458 3.000000 2.780339
87.490862 16.978589 3.000000 3.458074
112.224086 18.530163 1.000000 8.632188
119.906921 25.873877 5.000000 5.887528
109.963021 13.294110 3.000000 2.806698
117.060229 12.796773 2.000000 6.831167
96.888888 18.344527 0.000000 1.889195
97.390607 16.754843 2.000000 6.132212
106.462675 18.082961 4.000000 6.912139
102.718879 18.028315 5.000000 2.923251
108.213765 19.780253 3.000000 5.990649
136.101232 15.526989 2.000000 5.112626
95.744039 17.898242 1.000000 3.148238
91.454338 23.777306 3.000000 1.394864
80.261497 13.382586 3.000000 4.335497
99.607090 12.940732 5.000000 7.326890
111.089512 11.466821 4.000000 5.478322
56.903909 15.491486 5.000000 3.336170
74.558107 20.297410 2.000000 2.823564
98.368719 22.556153 4.000000 6.834263
122.247465 22.618706 4.000000 7.651467
109.032632 19.318429 2.000000 1.946957
74.363299 20.115513 4.000000 2.428860
70.847053 16.956096 4.000000 3.870493
106.349086 21.281376 10.000000 6.883197
123.413721 15.137571 6.000000 4.548339
99.178730 9.533638 0.000000 3.681505
105.413841 14.434671 0.000000 3.962832
104.162245 19.380360 5.000000 5.754154
110.894608 14.302055 2.000000 8.677558
95.178655 19.886105 2.000000 8.132444
124.920718 19.649162 4.000000 8.681917
100.016511 12.925045 0.000000 1.910143
68.820092 19.109669 5.000000 8.294404
97.860064 9.121437 4.000000 5.635344
74.797317 13.100940 6.000000 5.517754
89.887344 10.635426 3.000000 4.121571
80.078848 28.014430 3.000000 7.479577
76.509932 15.211043 4.000000 5.536280
107.276825 15.785646 1.000000 5.411522
64.755804 10.764077 4.000000 7.662342
88.166825 12.240586 1.000000 6.025366
78.049954 12.128298 4.000000 7.393446
120.962463 23.535962 1.000000 7.930460
103.361093 19.362951 4.000000 5.549321
77.392169 20.692802 2.000000 4.021597
109.368087 16.912341 6.000000 5.092360
100.339882 10.510365 2.000000 7.706087
56.066861 13.502069 5.000000 2.808703
101.720811 22.450329 2.000000 2.765587
97.123210 14.376512 1.000000 6.182816
119.367266 17.391760 3.000000 0.844094
93.982808 13.390600 1.000000 7.371848
78.913299 15.938363 1.000000 4.143475
76.637607 20.095982 5.000000 7.056008
94.942876 13.833005 2.000000 3.920163
103.481174 14.427037 3.000000 7.079268
77.512308 22.240166 5.000000 3.318620
98.977155 17.204481 2.000000 6.215989
109.522066 16.059761 6.000000 6.322669
107.742978 21.357247 1.000000 8.018545
81.865482 20.436595 4.000000 6.925006
79.802242 16.413452 2.000000 6.489136
110.630475 18.032475 4.000000 6.300787
88.995831 18.657270 8.000000 6.113246
90.182140 14.989525 3.000000 3.671916
90.945204 13.664534 2.000000 6.315715
93.963568 15.272861 4.000000 1.330930
117.641748 11.557551 3.000000 3.110654
104.513152 19.290612 1.000000 6.191374
95.870912 20.988604 3.000000 8.449822
86.365458 9.141110 4.000000 4.711157
123.050292 13.482104 1.000000 5.335549
109.998123 21.331342 4.000000 8.710394
94.928850 17.287257 6.000000 4.452680
125.846185 15.497325 4.000000 5.177628
108.752307 25.185491 3.000000 7.894854
114.065908 6.095405 5.000000 6.345679
98.517797 16.921583 0.000000 1.676160
118.624741 16.476170 4.000000 1.270898
88.652404 22.580027 2.000000 5.774273
109.222782 20.887177 5.000000 6.204421
102.724073 16.018526 4.000000 5.529141
95.017345 17.053944 3.000000 7.801567
84.873271 19.141497 2.000000 8.645003
97.848913 24.157821 4.000000 2.387230
83.136196 21.549468 2.000000 6.165822
131.837607 18.835782 3.000000 9.575869
127.900424 19.004556 5.000000 6.100525
72.431962 9.725932 3.000000 6.733963
72.007279 17.055877 3.000000 4.416724
96.267170 18.557097 2.000000 6.475675
116.207599 18.231922 3.000000 2.446992
45.646974 18.651876 1.000000 3.547974
110.388915 20.409650 3.000000 4.453251
143.066400 11.854551 2.000000 5.629809
96.711234 17.660999 2.000000 6.197501
93.218093 17.856492 5.000000 7.667570
80.883318 12.108790 1.000000 5.785762
106.306575 13.995735 3.000000 5.548447
69.679347 18.140362 1.000000 1.937024
111.284857 11.899346 4.000000 6.157584
90.666035 11.035736 3.000000 2.170412
107.631122 24.216611 3.000000 4.894676
80.015842 18.546302 2.000000 0.714710
114.843008 11.477330 3.000000 6.280932
108.428028 10.799859 1.000000 2.506087
98.683994 12.654318 1.000000 5.401601
88.867833 20.824902 1.000000 6.557528
85.536358 18.991413 2.000000 1.795538
130.080321 15.446637 3.000000 6.057217
122.452886 15.351673 4.000000 3.150792
85.309617 15.705169 4.000000 7.462321
126.229866 16.782588 8.000000 7.188624
107.753719 13.712602 2.000000 3.749179
104.880988 16.230654 4.000000 2.668066
53.670807 18.169834 1.000000 6.392827
96.134904 16.371972 2.000000 7.423646
87.277859 17.190419 5.000000 6.109517
86.220240 20.044370 1.000000 0.809694
112.585271 20.488955 4.000000 7.228735
78.181803 13.676961 2.000000 5.765915
113.368530 17.248355 0.000000 7.008371
68.603203 15.780157 6.000000 8.800566
80.450370 11.442091 2.000000 7.614246
79.422938 15.402506 5.000000 5.644294
109.331666 20.771617 1.000000 8.368284
122.741566 13.067488 4.000000 6.836525
103.066332 13.353809 3.000000 4.665931
92.649871 16.305890 1.000000 0.867950
86.164456 9.524023 3.000000 7.311755
107.966460 12.852981 4.000000 3.243942
105.367356 12.999296 1.000000 7.980799
89.572720 22.079982 4.000000 9.129604
98.146389 15.555016 2.000000 8.695226
60.198440 23.244464 5.000000 7.271852
97.323980 15.814612 4.000000 8.120412
94.274596 16.589611 7.000000 3.081729
106.256890 22.369723 1.000000 3.518911
76.671675 16.203032 4.000000 3.695924
77.243865 15.057994 0.000000 6.785704
108.897927 22.286070 4.000000 7.177979
105.926870 18.076254 4.000000 1.447562
80.359533 14.304085 0.000000 6.094040
95.405122 13.627676 2.000000 4.757685
123.566919 19.036265 5.000000 3.804277
139.305276 14.985904 3.000000 6.526990
116.596477 22.788680 3.000000 7.512574
127.354175 17.890442 3.000000 2.721857
90.324286 19.037510 3.000000 3.221602
73.062987 25.800583 1.000000 5.480170
123.641936 7.777383 3.000000 1.841375
101.535426 18.400581 2.000000 6.507292
84.808328 18.205469 3.000000 8.390238
103.729202 15.407067 2.000000 6.320961
71.629634 21.567252 3.000000 3.459527
77.426890 11.071666 2.000000 1.195646
80.751554 21.669319 3.000000 6.018768
85.090139 21.634929 3.000000 4.918206
77.939236 10.905747 1.000000 5.793383
107.213229 14.370969 4.000000 7.494012
139.461923 18.098843 2.000000 3.122234
117.454082 20.437364 4.000000 3.882364
98.153300 16.495874 1.000000 3.887211
108.077769 12.337715 5.000000 6.890550
91.050312 19.431878 2.000000 8.344355
111.788383 9.437302 1.000000 4.788679
97.809228 18.057990 4.000000 3.569347
90.867983 13.201465 3.000000 3.295295
118.587780 15.492069 3.000000 9.226921
89.176197 9.908893 1.000000 6.845227
81.556251 8.975127 3.000000 4.165945
117.961734 13.478818 6.000000 4.520513
118.875102 12.065164 2.000000 5.107198
116.214364 10.172737 5.000000 2.632391
96.021052 16.795828 5.000000 8.411581
117.167314 22.358600 3.000000 4.943168
85.895049 15.688389 4.000000 7.512683
110.023325 19.478074 4.000000 6.245263
91.895579 19.464961 2.000000 3.196547
104.902749 13.605307 3.000000 8.460323
74.454477 19.247870 4.000000 5.006150
100.866530 19.548376 0.000000 9.440288
54.292384 11.260614 2.000000 6.999071
71.804630 17.731493 2.000000 4.717710
87.127546 15.631795 4.000000 6.959099
107.465344 19.006991 3.000000 5.944202
114.321297 16.556380 6.000000 2.687532
95.110900 19.485101 3.000000 8.144114
110.271631 23.133375 5.000000 7.229965
78.058532 16.712350 3.000000 6.262538
84.754627 21.416977 7.000000 3.940042
104.780878 17.926271 5.000000 6.424906
115.964695 15.057646 0.000000 4.663222
97.740679 19.210702 4.000000 4.669398
122.836133 20.996865 0.000000 6.798904
75.289593 19.074996 4.000000 6.254333
108.523456 16.076853 2.000000 8.441754
111.647391 10.032238 1.000000 2.941348
114.168994 10.335911 5.000000 1.572020
101.183976 13.232085 2.000000 6.532775
93.024093 18.365577 3.000000 5.379716
111.608332 22.463952 3.000000 2.008687
100.882646 14.575318 8.000000 0.878254
88.555781 15.296779 1.000000 5.410363
95.721669 19.467389 2.000000 6.320827
99.076910 14.669516 3.000000 8.197833
99.687821 16.214236 0.000000 6.083113
75.403952 22.063548 0.000000 1.986817
99.925104 23.024583 6.000000 6.629247
98.783473 15.128571 4.000000 6.754951
118.415749 19.136870 4.000000 5.448645
123.336130 17.501031 8.000000 1.986772
109.703296 16.990162 1.000000 4.061933
105.887944 22.091098 2.000000 6.256663
103.797215 24.598881 6.000000 4.307076
99.680906 17.756606 3.000000 7.368149
93.621681 22.075307 1.000000 7.039028
77.012960 21.057500 4.000000 6.068694
119.519819 21.970065 3.000000 5.692946
109.298231 19.894724 3.000000 9.525684
98.961878 22.953775 3.000000 3.555803
113.180684 19.201569 2.000000 3.445973
121.482126 20.907196 3.000000 4.156375
94.248284 16.382129 4.000000 5.237896
74.682567 14.309747 4.000000 2.859407
122.626445 15.715299 1.000000 6.018455
77.088301 28.045761 3.000000 6.568846
66.793310 14.285237 2.000000 6.022322
110.102195 25.963866 3.000000 5.576662
99.422703 11.525851 3.000000 8.697627
76.465804 20.136170 8.000000 6.172179
106.100798 12.613201 5.000000 7.184724
103.990684 18.726841 3.000000 7.105494
93.502070 17.489455 4.000000 5.240354
77.853833 16.103276 3.000000 5.848964
102.559282 11.544120 5.000000 3.952617
86.096556 18.690308 2.000000 1.533016
73.416819 23.301610 5.000000 6.495105
89.335126 12.478682 1.000000 2.747446
91.057235 17.277061 5.000000 5.311376
69.043938 19.278103 7.000000 2.592717
118.849730 20.307920 6.000000 2.208109
144.617562 10.867616 1.000000 6.965331
72.185461 16.451972 6.000000 1.382347
74.672246 14.920448 4.000000 5.775649
107.340630 26.017317 2.000000 7.038777
119.893551 21.239432 5.000000 3.662013
95.216304 25.270542 8.000000 0.798680
86.100476 6.962832 3.000000 6.907243
97.177684 19.727892 4.000000 8.780945
82.889290 13.855398 5.000000 4.318728
80.377005 24.099306 2.000000 8.944721
108.850441 19.936152 4.000000 3.298990
65.515259 14.540962 1.000000 6.630090
97.323242 22.761246 0.000000 6.401842
105.562158 5.910288 2.000000 2.565673
109.798784 22.594444 2.000000 5.014069
88.709292 8.845131 3.000000 3.949167
60.106322 12.509052 1.000000 5.990821
124.958619 14.217772 2.000000 3.954762
91.264299 17.773619 5.000000 7.290526
93.719644 17.066220 0.000000 4.026437
123.142552 22.566813 4.000000 4.635265
92.667720 13.837056 5.000000 8.926225
116.663749 16.306310 3.000000 5.626506
100.852366 23.587598 1.000000 2.829672
86.415995 24.406188 2.000000 4.996338
84.050360 19.822289 3.000000 1.916227
113.004238 16.025546 0.000000 5.904743
100.676022 22.815520 3.000000 5.614407
122.492084 18.901358 3.000000 4.399242
106.990964 18.092016 2.000000 2.693075
71.828438 24.215864 3.000000 0.896699
127.020868 10.412929 4.000000 2.963028
110.645950 15.707301 1.000000 8.319291
99.113378 14.773835 1.000000 7.128700
88.236253 18.731330 2.000000 4.669372
108.241582 16.082851 4.000000 2.420606
77.483805 23.070455 2.000000 8.417026
93.255791 26.653610 5.000000 5.477066
82.273728 15.533230 3.000000 2.193025
93.713106 23.762988 2.000000 2.497900
129.919947 14.275468 2.000000 8.343220
78.780634 20.203800 0.000000 7.245251
116.388758 19.148925 4.000000 4.026895
104.057508 15.828405 2.000000 1.764258
79.194186 12.893104 3.000000 8.357850
91.310095 23.734363 4.000000 0.798137
86.734342 21.253788 4.000000 5.581540
133.599318 15.518112 2.000000 4.793652
116.509559 20.736449 5.000000 5.277373
97.539849 21.594148 5.000000 4.306333
93.524456 25.527656 1.000000 6.580635
33.872198 6.389352 4.000000 6.558253
92.383334 18.550471 4.000000 5.248941
96.401300 21.907733 1.000000 7.600716
120.331528 13.613624 1.000000 2.398542
96.481589 16.950749 2.000000 5.711985
70.172467 15.819325 2.000000 3.738974
68.761108 14.766705 1.000000 1.013387
109.812502 16.537851 4.000000 6.426011
125.040004 11.534296 2.000000 1.066296
104.984269 18.100851 4.000000 4.614921
77.818268 24.957984 5.000000 7.817455
73.504139 15.175418 1.000000 7.668049
82.849147 21.377168 1.000000 5.271757
100.050819 14.844681 1.000000 2.599980
117.273123 11.863369 2.000000 6.618973
95.317183 21.217158 3.000000 5.905462
134.056693 18.033100 4.000000 6.117531
88.883332 11.734057 6.000000 1.714802
97.895448 17.295140 1.000000 5.997730
87.168397 18.444473 1.000000 9.290862
109.060836 14.827790 2.000000 7.881122
124.296444 16.806603 4.000000 6.846421
84.991562 17.844821 2.000000 5.803445
85.142218 24.903895 2.000000 5.123477
73.782591 19.636884 1.000000 7.309685
109.659865 9.980511 6.000000 7.900033
66.712766 23.364543 3.000000 8.932800
97.236455 23.300206 3.000000 5.999137
111.553237 16.371044 4.000000 6.831776
120.274467 18.005332 0.000000 3.956787
127.673001 9.153665 3.000000 9.339838
92.848801 13.377580 1.000000 6.987618
75.821457 14.566021 4.000000 9.632702
103.434722 11.625389 4.000000 2.442554
78.772350 16.267380 4.000000 7.957675
114.389871 18.982270 2.000000 8.081455
111.152905 16.904803 0.000000 3.219792
120.852402 16.998095 3.000000 5.353169
118.300115 18.160988 3.000000 7.134365
115.831291 18.047046 1.000000 5.703109
97.235897 16.370635 5.000000 8.316195
99.324571 19.813616 0.000000 4.459009
95.943447 15.732568 1.000000 3.716247
100.606225 15.185977 0.000000 3.377529
102.964739 21.825275 1.000000 7.251000
96.260881 23.540257 3.000000 5.992903
110.350758 14.528928 2.000000 6.304740
88.191767 16.491742 2.000000 2.423932
110.923803 23.883671 5.000000 2.513696
82.446568 22.716671 2.000000 4.897307
100.119158 21.278612 1.000000 8.786058
91.710488 8.791033 5.000000 5.444111
76.870678 13.900032 1.000000 0.210889
107.818941 18.184160 1.000000 4.838901
102.069126 18.828495 4.000000 6.104153
106.103143 15.020835 3.000000 5.045200
80.257815 17.749132 5.000000 8.163136
78.483120 18.869841 5.000000 7.730470
90.784252 12.272564 2.000000 4.892553
112.444873 21.295636 2.000000 3.899911
83.131736 16.214192 3.000000 3.394610
95.525216 18.659568 2.000000 1.351879
113.416658 10.613013 3.000000 4.158390
96.125244 16.945694 2.000000 6.245818
88.958611 16.990709 5.000000 1.832178
96.970293 16.572393 1.000000 8.816915
97.470039 11.256624 1.000000 6.483187
88.817647 22.278037 2.000000 5.315118
88.723397 16.563743 1.000000 6.224796
66.890990 16.742716 6.000000 6.855772
109.993408 16.690606 4.000000 4.919933
107.575089 20.630908 4.000000 4.571959
127.563839 10.780646 4.000000 5.878011
83.499254 12.811598 1.000000 5.232783
77.479571 19.475594 0.000000 8.340212
109.953370 18.622008 3.000000 3.998042
73.925013 13.629644 3.000000 4.233082
84.791496 14.393091 5.000000 2.555033
101.665746 13.749981 3.000000 5.500600
72.045233 10.418721 4.000000 6.374459
130.646397 9.975598 7.000000 3.450804
84.371727 22.267949 3.000000 9.336473
103.026560 11.087489 1.000000 8.830379
88.621786 25.355000 0.000000 5.307718
85.699699 16.157360 2.000000 5.902407
98.378111 17.428466 2.000000 2.843592
91.123185 14.670889 5.000000 6.293889
101.070334 11.460251 2.000000 6.129380
108.819680 17.710024 2.000000 8.847380
109.089380 16.876928 7.000000 7.383210
82.373883 13.333242 5.000000 5.802166
81.177976 17.569235 1.000000 2.299229
104.937217 23.903948 1.000000 0.901849
111.266468 20.217746 7.000000 5.611026
121.719513 17.198841 2.000000 7.309048
85.924276 15.945501 7.000000 2.751405
128.723265 16.923092 3.000000 8.804441
85.235127 22.233480 3.000000 3.573213
89.863437 10.697129 2.000000 5.928864
108.344112 18.079422 6.000000 2.843809
100.007212 15.169189 1.000000 4.174666
97.080678 17.224996 1.000000 4.610989
105.395305 11.873988 3.000000 3.767216
83.585782 13.389136 1.000000 7.202431
107.296481 10.075376 2.000000 2.878710
112.709020 17.221818 3.000000 2.535266
115.455720 20.527087 3.000000 3.322438
98.696602 16.188157 5.000000 6.301641
112.829960 22.321029 2.000000 6.640451
111.379663 20.778249 3.000000 5.543536
76.937957 21.945003 4.000000 5.381175
100.542652 16.250249 4.000000 3.086474
94.686324 15.830603 3.000000 1.725600
90.613297 10.973630 2.000000 5.278013
100.747136 19.052452 4.000000 6.293042
115.455050 17.022903 4.000000 3.866092
88.459518 16.213797 6.000000 3.709004
82.818410 15.610327 3.000000 4.813406
69.039178 17.819806 5.000000 1.160334
88.850452 8.738286 5.000000 5.323908
102.509550 18.221154 5.000000 5.806858
107.128589 10.175043 1.000000 4.849961
95.054464 19.438246 2.000000 5.513634
76.179611 17.361870 3.000000 7.262220
75.077358 23.813228 0.000000 7.467877
102.191403 14.622931 2.000000 6.052613
118.123110 14.786909 1.000000 5.095098
83.538316 17.936043 5.000000 4.971049
89.990959 17.501178 3.000000 7.319521
100.310069 19.500671 4.000000 6.238947
90.126743 22.231993 1.000000 5.711195
110.489101 14.758739 1.000000 6.350235
96.445555 11.574807 2.000000 4.614025
70.711716 17.507033 3.000000 1.398810
92.010429 15.680622 4.000000 5.359024
103.540188 17.716847 3.000000 4.990205
80.672309 16.878643 5.000000 5.213386
79.850967 22.789090 5.000000 4.622846
76.756494 15.032011 0.000000 4.532829
105.801423 10.421791 3.000000 5.400493
93.190403 17.379195 5.000000 1.703122
90.504903 9.224909 4.000000 6.186827
107.182512 21.123188 2.000000 6.651044
114.678624 7.677975 3.000000 3.171464
134.379635 22.134065 3.000000 9.326295
83.291622 16.436625 2.000000 6.631555
69.548945 17.011564 3.000000 4.640445
103.604637 18.729923 8.000000 8.187888
76.927401 17.608993 2.000000 8.991832
118.951536 10.960602 2.000000 8.438397
81.534883 20.573471 4.000000 6.745204
107.319629 10.496224 8.000000 4.983471
99.165234 18.634327 2.000000 0.660257
111.316340 13.929291 2.000000 8.311823
91.785703 13.491337 4.000000 7.096706
93.445959 11.079326 2.000000 6.312301
123.906178 16.337705 7.000000 2.698506
67.833465 18.073704 2.000000 6.726574
80.310040 19.066798 3.000000 1.648241
102.076348 17.730468 4.000000 4.521066
