# Radius Velocity Satellites Factor
69.885869 19.333780 5.000000 2.920266
84.858762 20.902836 3.000000 2.095520
113.637813 21.564731 2.000000 2.505131
142.184295 23.645387 2.000000 5.543911
102.893785 20.486249 4.000000 4.947058
69.970648 26.440949 1.000000 1.187369
77.011745 20.363612 0.000000 4.666397
124.394430 24.061124 6.000000 8.977487
101.245625 21.842989 5.000000 3.924698
108.756506 21.722082 2.000000 9.733223
115.359283 22.882586 2.000000 2.314357
65.023802 20.965473 3.000000 5.953474
96.661567 18.681033 1.000000 4.308973
100.668483 20.497328 3.000000 3.779125
93.595593 19.048211 6.000000 5.926870
106.007118 20.310009 3.000000 2.870621
119.685158 21.408714 5.000000 4.328211
71.930781 22.744065 6.000000 2.626642
79.764248 22.046542 8.000000 1.815289
63.190672 17.208778 3.000000 2.698267
85.949620 18.328654 5.000000 5.395945
93.395359 20.315673 2.000000 8.133843
73.752784 20.418681 5.000000 1.403220
80.926395 20.534597 3.000000 1.732820
99.771481 21.271216 3.000000 4.588701
81.881069 24.568062 3.000000 2.232919
103.161848 17.882375 4.000000 6.509670
97.247287 21.012877 5.000000 0.842189
113.879670 21.018077 2.000000 5.155586
87.028982 22.758576 7.000000 1.493182
81.141930 21.206129 5.000000 4.787446
107.919414 20.871757 3.000000 2.835160
53.670533 20.048460 5.000000 6.331359
84.299293 21.652670 4.000000 5.030240
97.815844 19.378884 6.000000 4.861646
78.091275 20.874825 1.000000 5.945693
66.995378 17.881675 0.000000 3.701497
100.466782 20.285746 3.000000 6.205478
78.703531 21.769976 6.000000 1.005783
64.969597 18.825258 3.000000 3.711261
50.059740 19.458225 5.000000 4.376670
142.235973 21.529661 4.000000 3.594628
131.952863 20.815419 3.000000 1.690097
88.036926 19.723316 3.000000 8.189844
106.105511 25.927127 5.000000 2.885409
85.650326 17.466097 4.000000 1.127983
66.521275 18.765347 2.000000 4.250714
68.874743 21.934665 3.000000 2.468003
61.092781 20.932004 4.000000 3.799181
79.006420 19.261331 7.000000 5.562865
91.128805 20.667851 1.000000 8.883307
66.772331 22.663343 3.000000 4.530609
83.542591 17.986973 4.000000 4.056650
88.120268 21.116810 6.000000 2.839722
75.917736 22.380791 8.000000 7.681885
112.023334 21.769410 3.000000 4.530413
93.195581 17.999810 1.000000 5.955287
73.276896 20.092748 0.000000 3.265309
92.742059 25.225502 2.000000 0.683367
93.683631 22.173126 6.000000 1.939192
106.114385 18.939993 4.000000 8.943106
119.424239 24.248934 4.000000 7.008019
98.399202 23.912929 1.000000 7.361352
120.996583 22.520988 1.000000 7.632593
81.928796 21.396049 4.000000 4.609821
81.550696 23.537437 2.000000 6.313016
106.452774 27.827093 2.000000 8.200902
68.001180 18.193334 4.000000 7.624149
143.848220 23.171145 3.000000 3.243973
96.999282 23.222614 5.000000 2.068808
110.168349 20.876190 3.000000 4.904896
69.845072 18.803962 4.000000 3.441376
108.747520 16.811707 6.000000 2.707699
74.988244 19.187027 3.000000 8.236176
72.715753 20.179094 2.000000 3.108220
121.782495 23.462360 10.000000 3.698111
49.317239 20.805825 5.000000 6.234793
107.347729 22.465865 2.000000 4.097419
77.862481 19.317776 4.000000 4.911965
105.205686 21.295082 3.000000 1.475821
127.064521 19.968322 5.000000 7.638988
109.716615 19.761015 5.000000 3.389823
118.494529 19.171499 4.000000 6.351852
86.460234 17.869228 2.000000 3.055836
106.712791 25.134673 4.000000 7.013502
108.992670 18.786452 9.000000 4.578778
88.944921 22.098478 7.000000 2.566728
121.977754 21.564471 3.000000 5.112274
45.734572 20.002367 7.000000 1.359819
76.810980 19.338681 6.000000 4.223692
94.435543 20.900202 4.000000 4.258176
76.900358 23.288253 5.000000 5.120365
125.287167 19.645274 4.000000 6.100003
91.942395 22.079547 1.000000 6.114552
90.740140 22.918919 2.000000 2.576371
89.223687 22.953876 5.000000 5.000921
76.625091 20.152911 8.000000 3.864104
61.476605 21.632515 5.000000 1.557921
84.834612 19.978731 5.000000 1.366033
58.884130 21.668857 5.000000 3.345876
107.962022 22.284426 5.000000 3.067358
116.133768 23.278469 4.000000 4.578552
79.253810 18.332794 3.000000 1.701024
86.676891 18.434484 3.000000 5.095164
104.123017 21.765646 2.000000 2.806653
150.605155 20.293875 3.000000 1.074767
66.103936 19.887273 3.000000 6.344395
94.975084 23.254458 4.000000 2.225439
94.121016 20.641883 2.000000 3.002087
86.154531 19.249956 2.000000 1.978651
74.318300 20.938962 2.000000 8.542894
109.440701 21.484364 3.000000 6.583993
102.447028 24.334111 4.000000 4.252111
71.473943 20.028210 3.000000 2.091888
47.707441 23.575579 4.000000 3.672178
80.008192 20.943634 3.000000 3.074772
92.516420 24.444922 7.000000 2.662949
75.221045 16.990923 6.000000 5.158034
91.368451 19.832314 1.000000 3.651317
33.870476 21.828450 5.000000 4.862202
111.590081 22.025591 1.000000 8.828817
100.083412 21.068182 5.000000 3.657172
104.004232 21.173520 6.000000 2.134640
76.498530 21.271784 2.000000 1.774295
85.792243 19.796479 3.000000 2.070548
85.455638 21.280829 3.000000 4.438398
107.906182 24.730390 5.000000 8.148628
92.021041 18.246213 4.000000 2.112849
75.726219 21.757019 6.000000 2.727954
106.387868 16.901895 2.000000 5.816829
88.227584 21.374878 4.000000 2.203692
66.166917 19.880248 3.000000 8.609313
92.666493 22.651616 4.000000 3.968967
87.967947 21.888344 6.000000 3.059971
119.817515 23.593774 2.000000 1.499807
76.865296 22.840438 4.000000 3.024882
87.108424 22.089883 4.000000 0.853902
95.271216 20.264243 4.000000 3.617135
113.029439 20.168440 4.000000 3.832856
109.978721 21.866447 5.000000 6.282943
71.661600 16.991214 8.000000 6.204290
67.656080 20.799901 0.000000 2.924266
97.956852 19.657400 3.000000 6.097197
54.828563 25.383436 1.000000 5.765333
81.092477 17.931880 8.000000 3.270460
89.434194 20.671884 3.000000 4.802045
72.242359 20.307947 7.000000 7.650636
69.986256 20.180057 4.000000 6.420185
86.304067 21.134534 4.000000 1.971464
106.699202 21.022190 2.000000 1.742230
91.797682 19.178367 4.000000 5.011049
91.182451 21.230870 6.000000 2.722899
118.256262 19.425367 7.000000 5.254117
105.848731 20.876549 3.000000 5.318796
85.966918 19.581547 3.000000 6.770001
81.806726 21.914108 5.000000 1.466384
83.859826 20.463903 6.000000 6.119858
50.273782 17.173752 1.000000 3.563349
96.639827 18.674561 3.000000 0.696224
74.833992 22.186093 3.000000 1.771942
112.590147 19.885652 4.000000 7.587515
97.412786 19.964221 3.000000 2.318122
62.759681 23.378771 4.000000 3.648199
87.259060 17.567647 3.000000 3.599720
99.124925 18.750539 3.000000 3.309214
119.273511 22.436799 4.000000 4.356355
90.376882 21.408884 1.000000 4.249543
89.460622 23.285535 7.000000 3.943431
81.393135 19.438933 2.000000 8.854222
84.382639 20.150674 5.000000 7.917122
80.992459 20.213117 4.000000 1.748001
101.131140 17.830942 3.000000 5.303307
88.957130 21.840161 4.000000 1.311381
56.007211 17.324826 0.000000 9.268223
117.419808 17.551216 0.000000 4.871792
110.424269 17.611210 8.000000 1.492748
59.504458 18.673477 3.000000 0.167652
76.778336 18.870490 7.000000 5.186975
65.991929 21.568109 0.000000 3.078059
86.535679 21.908565 1.000000 3.512519
124.720718 19.818706 2.000000 3.193238
81.633509 22.925636 8.000000 3.958926
95.108419 22.786611 4.000000 2.869972
63.898284 21.583030 4.000000 3.538658
57.032037 22.381945 7.000000 2.764721
71.746307 22.556451 4.000000 5.978286
79.515267 23.566648 4.000000 5.439634
67.863168 18.856702 1.000000 1.981852
75.998387 19.056404 1.000000 5.917147
91.640885 18.227386 3.000000 6.199348
57.713832 22.496574 4.000000 1.782833
100.377541 21.852290 2.000000 4.456799
117.702895 23.047176 1.000000 4.000359
95.934048 23.137499 5.000000 4.541275
81.014214 20.984517 1.000000 3.563127
102.015409 22.278822 3.000000 3.962446
90.861893 23.888017 3.000000 6.895322
103.724734 24.013937 0.000000 7.791986
101.941098 20.805122 2.000000 4.933982
81.132563 20.736382 3.000000 2.436919
56.308192 19.794685 3.000000 3.504718
109.903947 16.861879 6.000000 7.345003
94.488417 23.864014 3.000000 6.026349
92.364730 18.611085 4.000000 6.265705
43.547191 18.333844 4.000000 7.401734
75.016181 23.602334 2.000000 1.731091
80.974494 22.306496 3.000000 4.709544
69.568192 26.378243 7.000000 8.298215
114.703573 19.385263 4.000000 8.627075
84.100993 21.892229 7.000000 2.185094
106.714041 21.461426 3.000000 1.998298
127.797134 19.986851 3.000000 4.221700
72.766074 20.539410 2.000000 5.210533
89.366678 22.090445 7.000000 3.961526
46.131842 18.645665 5.000000 6.686961
114.282647 20.384802 6.000000 4.863631
116.975576 22.110561 3.000000 3.038303
100.419003 21.012937 4.000000 5.514350
91.908954 20.292154 4.000000 1.339895
132.171153 23.165773 7.000000 7.076823
145.706489 20.073582 8.000000 2.128165
78.819239 20.074474 3.000000 4.072202
86.723749 22.219811 1.000000 3.833644
80.619155 18.631486 6.000000 0.986920
79.779327 22.443301 0.000000 3.071887
93.960128 20.568183 3.000000 3.004192
96.803736 24.794040 3.000000 4.709014
88.021281 21.970882 5.000000 2.271038
78.919042 19.533015 8.000000 7.022233
72.487645 21.040665 4.000000 3.611964
118.491630 22.842023 4.000000 4.622455
134.503592 21.124525 2.000000 3.012358
99.238631 16.315942 2.000000 1.692014
107.721328 20.322293 1.000000 2.596520
89.165979 21.539602 5.000000 3.098829
102.698112 20.180040 8.000000 3.194234
71.817450 21.733325 3.000000 2.393950
148.531359 23.134745 5.000000 3.999527
78.345503 21.860251 1.000000 4.542767
56.263438 22.482990 7.000000 6.514124
80.063741 22.802946 7.000000 0.866671
117.307154 18.189650 8.000000 3.997192
90.718834 22.844229 9.000000 5.390323
108.258803 21.302547 2.000000 7.760809
80.485533 17.164000 5.000000 2.349914
92.175707 18.734181 3.000000 6.753630
97.891177 22.403555 4.000000 2.075014
106.210072 20.508223 4.000000 2.866997
105.360595 20.478110 4.000000 2.915525
138.972081 16.988560 2.000000 6.535126
90.636128 22.106964 2.000000 6.887552
103.358363 19.702328 6.000000 3.491688
78.796060 17.384748 4.000000 3.292424
68.443644 15.855441 2.000000 2.003392
120.546001 20.244302 5.000000 2.366787
102.314731 21.424157 4.000000 3.211597
105.151104 18.683999 1.000000 5.904627
96.851356 21.842412 2.000000 2.768237
81.571236 25.439980 5.000000 4.537659
116.920496 24.244973 4.000000 3.208712
96.877224 17.772631 3.000000 3.451118
81.393916 20.707560 4.000000 2.741603
68.909610 21.337235 5.000000 4.974430
116.681301 25.327171 6.000000 5.443099
86.102418 20.678692 6.000000 2.221968
96.305632 20.661996 1.000000 6.260821
81.579931 19.592209 5.000000 4.194354
92.471600 18.705793 8.000000 3.318240
64.882937 23.045013 5.000000 8.372885
104.071910 18.996712 5.000000 5.248795
126.842877 21.311671 1.000000 1.658565
91.928090 21.791080 4.000000 7.209632
97.815352 24.057595 7.000000 7.172500
124.170744 21.475090 2.000000 4.430476
96.749535 18.178720 2.000000 6.292506
92.819922 23.984621 4.000000 4.316242
100.792617 22.920011 7.000000 5.102670
96.337385 19.980138 3.000000 0.389817
69.129700 19.580985 5.000000 3.583487
88.953877 19.795396 5.000000 4.123504
83.949030 20.357513 5.000000 6.221920
58.184800 22.424238 9.000000 2.959898
99.715870 21.546454 6.000000 4.464078
76.668463 18.599184 4.000000 6.307732
121.500921 20.177641 2.000000 3.942087
100.136157 25.053278 5.000000 6.507789
105.111800 22.739593 7.000000 1.964562
69.180118 19.327662 5.000000 2.140154
83.076782 19.089884 3.000000 3.721893
129.890008 20.434451 3.000000 2.846114
105.937203 25.015018 6.000000 2.637510
68.792084 16.239152 6.000000 6.473252
91.359899 23.741583 2.000000 5.405067
111.896980 19.163013 3.000000 3.826035
78.702749 21.456911 7.000000 5.359953
67.304795 20.738550 5.000000 3.314796
112.678824 23.328994 5.000000 3.522762
87.818691 19.181684 3.000000 8.788381
119.471172 20.117976 1.000000 4.251091
79.397363 25.049663 5.000000 2.039317
92.185564 24.957066 6.000000 9.034450
83.285754 17.406944 2.000000 5.511107
117.095426 18.249053 10.000000 3.032794
112.546648 19.077250 4.000000 4.821055
84.375029 23.216226 5.000000 3.098884
56.734877 23.921023 6.000000 6.086197
73.901980 21.704725 2.000000 6.642187
114.011117 15.716122 2.000000 4.069537
102.158503 20.942329 3.000000 5.575736
85.254807 20.462133 2.000000 1.557209
81.584651 21.733290 6.000000 8.031405
82.054532 20.965850 2.000000 2.783972
126.043711 21.433158 3.000000 4.611897
81.706148 21.500731 5.000000 4.916718
104.963298 21.286064 2.000000 9.089580
96.498498 18.905473 5.000000 6.805587
72.717179 23.921182 4.000000 8.160397
96.711024 21.266739 4.000000 7.692866
99.781446 19.111788 3.000000 5.935840
82.777757 19.751424 5.000000 3.213379
109.795707 21.294767 1.000000 2.699097
121.340717 23.124949 4.000000 6.958480
102.402336 20.513163 6.000000 2.629344
115.603486 20.486406 4.000000 3.313582
67.354000 21.656173 7.000000 2.017275
102.292570 21.388173 3.000000 2.273021
124.340156 22.140785 6.000000 3.579057
119.023610 22.557262 2.000000 3.968986
97.481209 24.892712 1.000000 7.374651
98.072410 21.175585 3.000000 1.897667
86.766286 19.854114 5.000000 3.598712
77.911910 21.727513 2.000000 4.602843
119.632935 19.110817 3.000000 8.641143
74.259395 20.173158 7.000000 3.362430
95.541345 18.658371 4.000000 3.921169
122.500983 18.284753 3.000000 8.110250
85.644414 23.025944 3.000000 4.244629
69.301036 18.664552 8.000000 4.336908
89.555328 22.471572 6.000000 2.279964
76.606903 20.258293 5.000000 6.068607
71.306456 20.773237 5.000000 2.389212
92.117202 19.408713 8.000000 5.514944
39.173437 24.357600 5.000000 3.284034
64.247166 19.375681 7.000000 4.201944
81.964376 18.590540 4.000000 4.841761
60.203413 24.973059 4.000000 1.850483
60.800817 22.885821 8.000000 8.386998
95.543347 21.383132 2.000000 4.372945
85.192182 20.044972 3.000000 4.419894
93.613926 17.342885 2.000000 4.178281
83.605276 21.987055 7.000000 1.950440
105.169082 26.047331 7.000000 3.074753
99.704397 22.086525 2.000000 2.129303
80.256631 20.079150 3.000000 8.428026
102.505873 21.441072 5.000000 5.476519
84.388187 22.191951 6.000000 8.798129
69.529228 19.614919 5.000000 4.397291
97.090875 19.633883 2.000000 8.282027
81.740891 22.813528 4.000000 2.465282
89.019015 22.657923 3.000000 4.006071
80.652576 18.344443 3.000000 6.732761
91.754494 21.617706 5.000000 1.484862
96.791586 19.515309 4.000000 3.213900
114.529370 23.581238 2.000000 1.848909
93.977293 26.208036 4.000000 4.061718
72.241972 18.728359 3.000000 6.225125
87.481680 20.281763 4.000000 0.874510
78.038252 22.059893 5.000000 4.882403
61.799417 20.940481 3.000000 3.505412
96.400479 23.879038 4.000000 4.081102
91.842661 21.613400 8.000000 2.797420
81.712888 20.851631 0.000000 2.369923
116.804668 20.902024 1.000000 3.590307
108.119776 21.587005 8.000000 5.453996
99.946802 22.324158 2.000000 9.584909
104.410492 18.665006 3.000000 6.667776
126.082223 22.639959 6.000000 2.243315
124.670114 17.380560 4.000000 1.452228
88.654100 20.887465 3.000000 2.760599
58.567014 19.085343 5.000000 8.793538
80.977029 20.047790 5.000000 5.314136
111.248392 21.510059 6.000000 8.184394
81.189373 21.697724 3.000000 5.645659
111.361083 18.865641 7.000000 4.825071
59.586020 19.586163 2.000000 6.047976
133.104921 27.767196 5.000000 9.268802
70.310117 21.286850 2.000000 2.359985
101.892264 21.735647 3.000000 3.243229
47.804238 20.690841 4.000000 2.702897
108.674279 22.286443 8.000000 5.908456
95.868069 19.663995 3.000000 6.896352
105.680277 21.959773 2.000000 0.758720
79.469755 17.229589 4.000000 5.385777
107.207365 19.600960 3.000000 6.088634
72.668694 21.561544 5.000000 4.762924
92.315714 20.175217 8.000000 4.465291
57.983680 22.346847 5.000000 1.731274
112.056904 21.378434 6.000000 2.611243
144.075397 20.223279 1.000000 3.957449
79.057442 21.354984 1.000000 3.318123
84.373759 20.923958 4.000000 2.274628
80.327244 19.152840 4.000000 1.890947
80.286222 16.805796 5.000000 1.174686
98.702442 19.101703 4.000000 7.274009
73.051989 21.582048 1.000000 2.648824
104.508235 18.690094 4.000000 5.633050
132.299295 18.519980 2.000000 3.549750
93.675839 27.614729 1.000000 1.282640
95.466619 18.715380 6.000000 5.877497
79.400156 20.177480 3.000000 6.884483
95.905899 19.551934 3.000000 4.919605
61.181378 23.067031 6.000000 2.466674
75.444918 22.622733 5.000000 2.843760
89.500860 19.858615 3.000000 1.469360
92.884319 21.231098 2.000000 8.105604
115.535186 19.249571 5.000000 1.202255
98.273957 20.908226 7.000000 6.757246
52.912501 25.117615 8.000000 5.820039
65.889159 21.931386 3.000000 2.415114
96.037087 20.488134 1.000000 4.097247
65.896703 20.608450 4.000000 1.626623
92.527377 20.037118 4.000000 5.875665
76.967154 17.329631 2.000000 3.627199
84.114987 21.531540 6.000000 6.238918
93.669580 17.503651 4.000000 3.011093
56.872318 20.536871 3.000000 7.720432
109.201211 17.800044 0.000000 8.625920
113.066731 20.826187 3.000000 2.889596
67.808662 21.905817 4.000000 0.820288
95.295379 19.655148 5.000000 4.559446
79.306867 23.555506 4.000000 7.351928
99.035304 23.557840 2.000000 4.531688
89.243561 25.620110 3.000000 5.204044
60.893333 18.358618 3.000000 3.742600
72.298237 19.138720 6.000000 4.572163
65.605820 22.620875 5.000000 2.414293
67.795241 20.590478 1.000000 7.389410
111.337583 20.302614 4.000000 3.094191
68.410048 17.714753 6.000000 3.695626
91.342162 23.587279 4.000000 4.942943
99.611109 19.976783 4.000000 3.509970
74.612115 21.539492 6.000000 5.869163
93.891641 18.601743 3.000000 1.887455
96.925592 23.161811 5.000000 1.553074
101.604059 19.298620 5.000000 0.539515
90.996342 24.286528 4.000000 0.803472
85.767622 19.502038 2.000000 4.588420
100.389843 23.853971 2.000000 3.350082
100.632810 21.037315 1.000000 3.389684
55.611436 20.889138 3.000000 3.217988
77.696882 24.098258 8.000000 2.166255
80.973403 23.514632 10.000000 4.180921
109.616417 21.042598 4.000000 3.415423
123.632418 21.486716 1.000000 3.092334
86.874481 22.800053 2.000000 2.697804
90.322135 23.486339 4.000000 3.664416
110.209213 18.090170 6.000000 5.802756
97.221231 22.085372 5.000000 5.417393
79.948598 21.099439 1.000000 4.097888
80.062468 19.794027 2.000000 2.001012
92.459895 21.276455 2.000000 7.406465
77.231260 22.245203 6.000000 3.701329
102.122959 21.621452 4.000000 4.301046
129.760818 18.364473 6.000000 2.629154
80.768164 21.156899 2.000000 6.199943
102.307924 18.933920 3.000000 1.232859
83.436236 22.659340 4.000000 5.774583
89.750533 19.266639 5.000000 3.694546
86.668483 22.060079 3.000000 4.318034
80.659627 20.775469 3.000000 3.963552
116.027411 23.448692 9.000000 2.999589
105.371710 18.408794 3.000000 7.717897
110.612703 18.972938 3.000000 2.045947
87.386054 19.148946 4.000000 3.869746
81.761990 22.002552 5.000000 7.962885
110.209846 20.893910 3.000000 2.433560
96.802684 18.852435 4.000000 2.736458
78.166699 22.291626 3.000000 5.733739
139.924736 18.131214 8.000000 4.091214
108.391071 21.302884 3.000000 6.192902
79.877920 21.849735 2.000000 2.802772
80.245854 22.726817 4.000000 2.350415
57.215361 24.432612 4.000000 4.061986
100.670146 19.448291 3.000000 4.828960
99.157102 19.763044 7.000000 4.058756
87.631734 25.959473 1.000000 2.618580
102.738031 23.808148 4.000000 3.671489
54.504721 24.201310 1.000000 4.710211
120.640381 22.389842 6.000000 4.570961
100.280381 22.872506 5.000000 0.821606
103.882835 18.900729 6.000000 9.293610
80.314941 20.265560 3.000000 4.825962
73.308387 22.751903 2.000000 3.135132
98.583309 17.797488 4.000000 3.733730
73.714517 22.921584 3.000000 8.448257
89.714236 18.057899 9.000000 1.784626
137.958391 19.000553 5.000000 5.515311
90.860075 24.400481 2.000000 4.500620
105.157619 18.677280 1.000000 6.336299
74.592213 21.041300 3.000000 1.705402
69.944015 21.836425 11.000000 4.703098
94.042143 20.843862 4.000000 3.803798
86.006231 20.490818 6.000000 4.813989
98.683021 20.507326 2.000000 4.273552
74.046447 22.673769 3.000000 4.473416
94.430544 22.765891 5.000000 3.724719
55.177323 20.443855 7.000000 1.005994
97.226759 19.342079 5.000000 5.741725
81.186238 22.562324 5.000000 3.673683
121.906364 17.614498 4.000000 8.448561
89.623434 16.862509 1.000000 5.438775
98.447093 19.841800 5.000000 7.360980
106.542410 21.302599 2.000000 1.216613
95.780201 23.120970 4.000000 5.625169
72.035054 18.905035 4.000000 0.905315
104.657356 19.580043 2.000000 2.753882
83.359213 16.108444 8.000000 3.418854
96.418854 19.855741 6.000000 3.403350
113.093010 22.594102 3.000000 4.349591
91.228803 18.044485 2.000000 7.714737
64.211285 20.451606 3.000000 2.680475
68.090940 21.228159 3.000000 4.392221
102.232044 18.576126 5.000000 1.802321
87.183767 23.611750 4.000000 1.695080
92.534638 20.013766 6.000000 0.869428
112.176050 18.508839 4.000000 3.827458
78.935876 24.343949 3.000000 6.632284
90.105893 18.525345 6.000000 2.547546
87.823024 23.183931 2.000000 2.051274
65.573375 23.042201 5.000000 4.591034
104.321143 18.595280 3.000000 3.209001
88.814014 20.280900 2.000000 3.032235
97.625944 20.672770 5.000000 2.359738
87.720933 20.281379 5.000000 3.093605
92.469276 24.234219 4.000000 8.102141
62.752857 18.434813 4.000000 5.982856
67.885002 21.215989 6.000000 3.327614
105.459961 25.331813 4.000000 5.165331
83.787712 19.951293 1.000000 1.883699
84.954591 22.122787 4.000000 6.160171
96.355131 22.220800 4.000000 4.027387
92.807135 23.162125 2.000000 3.832211
83.641109 21.166916 2.000000 5.425777
79.920522 17.509518 2.000000 2.759119
123.211069 24.235049 3.000000 2.099600
131.841901 22.706049 1.000000 1.886147
119.885343 19.944218 2.000000 8.664555
98.561256 21.946198 3.000000 6.860819
69.948333 19.160757 5.000000 1.620817
75.018320 20.417317 6.000000 2.617830
74.347109 19.059611 9.000000 7.656927
113.682755 20.430527 5.000000 5.973259
100.827558 21.441085 2.000000 3.465239
89.290651 19.351338 7.000000 3.723498
90.947985 20.818597 0.000000 8.544736
86.013021 22.728175 2.000000 5.366385
63.931811 21.715169 2.000000 5.660624
75.129878 22.993328 5.000000 5.283162
104.962983 23.246818 7.000000 6.419381
54.637919 24.609478 5.000000 1.376066
105.755720 21.009722 5.000000 5.844792
106.514830 20.237280 5.000000 5.302890
77.397204 18.441409 1.000000 5.837186
81.345949 23.417625 8.000000 4.275957
102.737665 24.064081 2.000000 3.386717
89.663267 21.731691 4.000000 4.445029
115.703939 19.759451 4.000000 3.618495
87.932097 21.902946 3.000000 2.735304
109.180378 23.006552 4.000000 3.307205
75.350865 20.353258 5.000000 2.957808
103.065344 22.697084 4.000000 7.529992
75.911086 23.699593 6.000000 1.993480
112.316200 19.235682 3.000000 8.158658
86.580357 19.246815 4.000000 3.810328
67.865247 16.723141 2.000000 5.557786
71.123990 18.996782 6.000000 4.587402
76.800076 21.071370 4.000000 7.813323
115.075210 22.531140 8.000000 1.313981
97.861431 19.755622 3.000000 1.950030
97.212308 19.000148 2.000000 1.758414
91.194987 18.741709 3.000000 3.970998
118.602978 18.823108 7.000000 4.319719
74.581731 23.711756 6.000000 3.386384
107.471553 23.341897 2.000000 5.958379
113.596109 20.289544 2.000000 4.406568
126.991102 20.514398 2.000000 8.026101
87.911764 21.381050 1.000000 4.729575
97.968309 19.194156 4.000000 4.025210
69.934393 22.259753 5.000000 7.449283
70.312692 19.970054 1.000000 2.400774
88.989785 17.871658 1.000000 5.459922
72.307767 20.334684 6.000000 3.959905
112.458594 17.605607 3.000000 3.488371
87.435934 22.757525 8.000000 7.444163
90.356084 20.995584 2.000000 1.187058
93.490459 19.730999 6.000000 3.488133
97.280768 21.619425 4.000000 3.550865
72.109225 21.267464 4.000000 6.098786
123.059637 20.800929 4.000000 4.275440
122.654800 20.511217 3.000000 1.352006
79.287830 20.064069 3.000000 4.792808
94.605127 22.154220 4.000000 5.463379
68.776023 19.009694 1.000000 1.496914
70.964432 20.886977 4.000000 4.751478
78.362980 21.245414 2.000000 4.765156
98.999195 20.921763 4.000000 6.713637
105.737393 19.435620 5.000000 8.931280
73.180554 24.520866 4.000000 5.618424
80.294093 19.219759 6.000000 2.692430
111.185127 23.360220 3.000000 6.850227
87.358833 21.117803 1.000000 5.929810
77.750879 22.300233 5.000000 2.661638
87.920044 17.089261 2.000000 1.239750
65.571600 18.387705 3.000000 1.561660
90.040402 24.733712 3.000000 7.836439
70.828062 22.219813 5.000000 7.330075
103.253250 20.401179 3.000000 3.742769
81.937431 15.859854 1.000000 1.419498
106.616811 21.467399 2.000000 3.711896
103.320791 19.095773 4.000000 8.055123
126.906685 23.117327 3.000000 4.081225
93.417600 17.941090 5.000000 6.155215
89.263622 19.648169 7.000000 8.811428
97.075233 19.663768 3.000000 2.026046
79.143012 21.498232 3.000000 3.231840
84.936079 22.162070 4.000000 5.633292
68.488413 24.745909 4.000000 1.944418
90.404137 17.915144 1.000000 3.970260
88.872434 22.441982 3.000000 6.098707
61.098050 23.608666 6.000000 7.510854
92.394037 21.903363 5.000000 6.322698
103.553027 22.159503 6.000000 6.350425
146.628857 24.695043 4.000000 1.001641
112.428135 18.470622 5.000000 1.259725
121.483119 20.784268 4.000000 4.124361
94.209647 22.126080 3.000000 5.393784
97.717966 19.865790 2.000000 2.302753
82.699946 23.944245 5.000000 4.228866
61.015718 21.155019 6.000000 8.624001
76.511195 19.545293 6.000000 7.965926
42.888129 23.269979 6.000000 2.872795
66.215909 18.910922 4.000000 9.750235
94.974646 25.796208 3.000000 4.897495
116.507771 21.408512 4.000000 5.975187
84.271409 21.292036 7.000000 2.781976
91.861788 23.302773 10.000000 1.233757
86.151031 20.864513 3.000000 2.145263
111.087996 22.846936 5.000000 4.895194
123.033464 22.617340 9.000000 4.310511
32.858436 25.896718 2.000000 1.501414
66.546945 21.744048 5.000000 4.981312
91.835925 20.112014 5.000000 5.617427
121.028401 23.368582 4.000000 7.683098
105.823198 21.544225 7.000000 1.944419
93.225005 23.250109 4.000000 3.336240
70.496003 22.720820 6.000000 2.082059
88.912344 24.251705 5.000000 7.798477
63.334083 19.728854 5.000000 4.720002
107.220966 21.979090 5.000000 4.681069
81.089118 19.370527 4.000000 8.236752
106.263578 20.630948 4.000000 2.249368
63.233596 21.809019 0.000000 4.091142
60.995491 22.220651 4.000000 4.639198
75.587051 22.970993 6.000000 9.399759
117.370491 22.509448 3.000000 4.732928
89.386960 21.426541 2.000000 3.549739
106.117987 20.363011 7.000000 2.262165
84.090783 23.631332 0.000000 4.307758
93.212685 22.544603 5.000000 6.377444
73.749646 21.448350 3.000000 3.956344
63.636005 24.369787 6.000000 6.982430
87.190180 20.968649 4.000000 7.894944
46.791460 22.364127 5.000000 4.616612
120.538853 21.932938 7.000000 1.718459
78.674856 23.288338 5.000000 3.938589
97.602706 24.896097 4.000000 2.427345
51.128707 19.578084 2.000000 1.812167
130.302855 20.749026 4.000000 1.821836
84.408848 20.182515 3.000000 2.439846
81.772387 23.812001 4.000000 3.556513
71.233284 19.360332 3.000000 6.919780
100.310993 21.195551 3.000000 3.428373
105.558918 18.816289 3.000000 6.850128
86.603055 18.747176 4.000000 5.130666
76.952895 21.923808 3.000000 6.552156
76.824905 21.218230 1.000000 3.654586
75.313385 20.798242 5.000000 4.936357
102.247527 22.093452 4.000000 3.853998
106.429987 20.996369 5.000000 4.690843
74.620397 19.611556 4.000000 5.270667
61.629587 21.751603 5.000000 6.104419
112.474825 19.687939 4.000000 4.222100
82.540580 20.412260 3.000000 5.746312
86.478160 20.507804 1.000000 8.729447
77.141255 20.939147 2.000000 3.601249
65.307575 19.743505 7.000000 2.898132
114.840603 21.315588 3.000000 4.520182
104.747158 20.333479 1.000000 4.764555
70.984920 20.783810 4.000000 4.737764
