# Wavelength Var_Radius_1 Var_Radius_2 Var_Radius_3 Var_Radius_4
7.237249023437500000e+03 7.057286376953125000e+02 5.121024322509765625e+01 2.029728507995605469e+01 2.659905815124511719e+01
7.238499023437500000e+03 7.933659667968750000e+02 8.261885833740234375e+01 4.407861709594726562e+01 6.435652160644531250e+01
7.239749023437500000e+03 1.289224975585937500e+03 1.373705444335937500e+02 6.703056335449218750e+01 1.064519042968750000e+02
7.240999023437500000e+03 9.801068725585937500e+02 1.106519317626953125e+02 4.879277420043945312e+01 6.643694305419921875e+01
7.242249023437500000e+03 9.062436523437500000e+02 6.549570465087890625e+01 2.847887039184570312e+01 3.167956161499023438e+01
7.243499023437500000e+03 1.041639770507812500e+03 8.865928649902343750e+01 4.451628875732421875e+01 7.295598602294921875e+01
7.244749023437500000e+03 1.009683776855468750e+03 1.230488815307617188e+02 6.289653396606445312e+01 9.145908355712890625e+01
7.245999023437500000e+03 8.281926879882812500e+02 8.823060607910156250e+01 4.099735260009765625e+01 5.074053955078125000e+01
7.247249023437500000e+03 7.648953857421875000e+02 4.861219787597656250e+01 1.871249580383300781e+01 1.912770271301269531e+01
7.248499023437500000e+03 7.322839965820312500e+02 4.254874801635742188e+01 1.405354022979736328e+01 1.483272266387939453e+01
7.249749023437500000e+03 7.550965576171875000e+02 4.843307113647460938e+01 1.399151420593261719e+01 1.145596313476562500e+01
7.250999023437500000e+03 9.072819213867187500e+02 5.270214843750000000e+01 1.577294540405273438e+01 1.847311019897460938e+01
7.252249023437500000e+03 1.199402587890625000e+03 6.503060150146484375e+01 2.325555801391601562e+01 3.016483688354492188e+01
7.253499023437500000e+03 1.077744873046875000e+03 6.240600585937500000e+01 2.354542732238769531e+01 3.215800476074218750e+01
7.254749023437500000e+03 7.349052124023437500e+02 4.783089065551757812e+01 1.665210342407226562e+01 1.985924720764160156e+01
7.255999023437500000e+03 8.247544555664062500e+02 5.018484878540039062e+01 1.436641407012939453e+01 1.755020141601562500e+01
7.257249023437500000e+03 7.839327392578125000e+02 4.057291793823242188e+01 1.209898948669433594e+01 1.438501262664794922e+01
7.258499023437500000e+03 7.524393920898437500e+02 4.836791610717773438e+01 1.398565292358398438e+01 1.252847671508789062e+01
7.259749023437500000e+03 7.069448242187500000e+02 3.957269668579101562e+01 1.478001594543457031e+01 1.105466079711914062e+01
7.260999023437500000e+03 7.887166748046875000e+02 4.307839202880859375e+01 1.256280899047851562e+01 1.609323692321777344e+01
7.262249023437500000e+03 7.488934326171875000e+02 4.421052551269531250e+01 1.230281448364257812e+01 1.313203430175781250e+01
7.263499023437500000e+03 8.753381958007812500e+02 4.357949447631835938e+01 1.328436756134033203e+01 1.720765304565429688e+01
7.264749023437500000e+03 1.076809326171875000e+03 4.554336929321289062e+01 1.267225170135498047e+01 1.158370971679687500e+01
7.265999023437500000e+03 9.757640380859375000e+02 4.376438522338867188e+01 1.428935241699218750e+01 1.670795249938964844e+01
7.267249023437500000e+03 7.549553222656250000e+02 4.675682449340820312e+01 1.512620544433593750e+01 1.438771629333496094e+01
7.268499023437500000e+03 6.881691894531250000e+02 4.364813613891601562e+01 1.447173500061035156e+01 1.335514640808105469e+01
7.269749023437500000e+03 7.157280883789062500e+02 4.177827835083007812e+01 1.384045219421386719e+01 1.490952301025390625e+01
7.270999023437500000e+03 7.740264892578125000e+02 4.421759033203125000e+01 1.357111549377441406e+01 1.136412143707275391e+01
7.272249023437500000e+03 1.239142211914062500e+03 4.912016677856445312e+01 1.324107360839843750e+01 1.445278358459472656e+01
7.273499023437500000e+03 8.676349487304687500e+02 4.744046783447265625e+01 1.879320907592773438e+01 2.447640419006347656e+01
7.274749023437500000e+03 1.131213745117187500e+03 1.068637542724609375e+02 5.728475570678710938e+01 9.737355041503906250e+01
7.275999023437500000e+03 1.466651733398437500e+03 2.403392028808593750e+02 1.075080184936523438e+02 1.905502471923828125e+02
7.277249023437500000e+03 1.164767944335937500e+03 1.370943908691406250e+02 5.804819869995117188e+01 1.017455749511718750e+02
7.278499023437500000e+03 8.870869140625000000e+02 4.686046981811523438e+01 1.529876518249511719e+01 1.323533535003662109e+01
7.279749023437500000e+03 7.108319091796875000e+02 4.080026626586914062e+01 1.203659915924072266e+01 1.627917480468750000e+01
7.280999023437500000e+03 7.008435058593750000e+02 4.640508270263671875e+01 1.442123985290527344e+01 1.704695892333984375e+01
7.282249023437500000e+03 7.347958984375000000e+02 5.236619186401367188e+01 1.810145187377929688e+01 1.786355781555175781e+01
7.283499023437500000e+03 7.298854370117187500e+02 7.414434051513671875e+01 3.387494659423828125e+01 5.042876434326171875e+01
7.284749023437500000e+03 7.341651000976562500e+02 7.667803955078125000e+01 3.452568817138671875e+01 5.238507080078125000e+01
7.285999023437500000e+03 7.112100830078125000e+02 5.700706100463867188e+01 1.972423553466796875e+01 2.366308021545410156e+01
7.287249023437500000e+03 7.648379516601562500e+02 4.219456100463867188e+01 1.326481151580810547e+01 1.155308055877685547e+01
7.288499023437500000e+03 8.735822753906250000e+02 4.417350006103515625e+01 1.419505691528320312e+01 1.105087661743164062e+01
7.289749023437500000e+03 1.238327636718750000e+03 4.826545715332031250e+01 1.411226272583007812e+01 1.381615352630615234e+01
7.290999023437500000e+03 1.050261108398437500e+03 4.872301101684570312e+01 1.528581047058105469e+01 1.350724601745605469e+01
7.292249023437500000e+03 7.812159423828125000e+02 4.968247985839843750e+01 1.422343063354492188e+01 1.333111667633056641e+01
7.293499023437500000e+03 6.897019042968750000e+02 4.413565063476562500e+01 1.333473777770996094e+01 1.486696147918701172e+01
7.294749023437500000e+03 7.201464843750000000e+02 4.975745391845703125e+01 1.767644309997558594e+01 2.013180160522460938e+01
7.295999023437500000e+03 6.696923828125000000e+02 5.526612472534179688e+01 1.992369461059570312e+01 2.530534362792968750e+01
7.297249023437500000e+03 6.864131469726562500e+02 4.840608978271484375e+01 1.379466724395751953e+01 1.257676029205322266e+01
7.298499023437500000e+03 6.849223022460937500e+02 4.463810348510742188e+01 1.039685916900634766e+01 1.266529464721679688e+01
7.299749023437500000e+03 8.020167846679687500e+02 4.797838211059570312e+01 1.111066055297851562e+01 1.312390995025634766e+01
7.300999023437500000e+03 7.309328002929687500e+02 4.440867614746093750e+01 1.352074337005615234e+01 1.432039833068847656e+01
7.302249023437500000e+03 8.225018310546875000e+02 5.877680587768554688e+01 2.096069526672363281e+01 2.822598648071289062e+01
7.303499023437500000e+03 9.194462280273437500e+02 7.156016540527343750e+01 2.849270439147949219e+01 3.874170303344726562e+01
7.304749023437500000e+03 7.325260620117187500e+02 5.617813491821289062e+01 1.939976501464843750e+01 2.206068038940429688e+01
7.305999023437500000e+03 7.299072265625000000e+02 4.816640853881835938e+01 1.328194904327392578e+01 1.427170562744140625e+01
7.307249023437500000e+03 7.157438354492187500e+02 4.265578460693359375e+01 1.366328048706054688e+01 1.364759826660156250e+01
7.308499023437500000e+03 7.969534912109375000e+02 4.714584350585937500e+01 1.199700069427490234e+01 1.321001625061035156e+01
7.309749023437500000e+03 1.000687866210937500e+03 5.165145111083984375e+01 1.355652523040771484e+01 1.711979484558105469e+01
7.310999023437500000e+03 7.554135131835937500e+02 4.279671859741210938e+01 1.519229125976562500e+01 1.352496242523193359e+01
7.312249023437500000e+03 6.474085083007812500e+02 3.977176284790039062e+01 1.243747234344482422e+01 1.385143566131591797e+01
7.313499023437500000e+03 6.760463256835937500e+02 4.965508651733398438e+01 1.469269752502441406e+01 1.425735664367675781e+01
7.314749023437500000e+03 7.569138793945312500e+02 8.455047607421875000e+01 4.014007186889648438e+01 6.299454879760742188e+01
7.315999023437500000e+03 8.122441406250000000e+02 1.325457916259765625e+02 6.625419616699218750e+01 1.124182128906250000e+02
7.317249023437500000e+03 7.829818115234375000e+02 8.662007141113281250e+01 4.267796707153320312e+01 6.575162506103515625e+01
7.318499023437500000e+03 7.004061279296875000e+02 4.380592346191406250e+01 1.268501186370849609e+01 1.395844078063964844e+01
7.319749023437500000e+03 6.875996093750000000e+02 4.502097320556640625e+01 1.147749805450439453e+01 1.422478675842285156e+01
7.320999023437500000e+03 6.288955078125000000e+02 3.730310440063476562e+01 1.103702735900878906e+01 1.345244121551513672e+01
7.322249023437500000e+03 6.425322875976562500e+02 4.262577819824218750e+01 1.114600276947021484e+01 1.431331157684326172e+01
7.323499023437500000e+03 6.612803344726562500e+02 4.632703781127929688e+01 1.165342712402343750e+01 1.262541675567626953e+01
7.324749023437500000e+03 7.213542480468750000e+02 3.838611221313476562e+01 1.182052707672119141e+01 1.248920345306396484e+01
7.325999023437500000e+03 6.358994140625000000e+02 4.055185699462890625e+01 1.254926204681396484e+01 1.119346904754638672e+01
7.327249023437500000e+03 6.549242553710937500e+02 4.713233566284179688e+01 1.885309600830078125e+01 2.440303611755371094e+01
7.328499023437500000e+03 7.104987182617187500e+02 7.103319549560546875e+01 3.293618011474609375e+01 4.961930465698242188e+01
7.329749023437500000e+03 6.550713500976562500e+02 6.911049652099609375e+01 2.822043418884277344e+01 4.112961578369140625e+01
7.330999023437500000e+03 6.306907348632812500e+02 4.553127670288085938e+01 1.474674797058105469e+01 1.117567729949951172e+01
7.332249023437500000e+03 6.127304077148437500e+02 4.296481704711914062e+01 1.207696342468261719e+01 1.315404891967773438e+01
7.333499023437500000e+03 6.251525878906250000e+02 3.983509826660156250e+01 1.181717205047607422e+01 1.081053829193115234e+01
7.334749023437500000e+03 6.162282714843750000e+02 3.869268035888671875e+01 1.219606018066406250e+01 9.611969947814941406e+00
7.335999023437500000e+03 6.184147949218750000e+02 3.766888427734375000e+01 1.211463832855224609e+01 1.341729831695556641e+01
7.337249023437500000e+03 6.512067871093750000e+02 4.099188232421875000e+01 1.071590137481689453e+01 1.493285179138183594e+01
7.338499023437500000e+03 6.658458862304687500e+02 4.797204589843750000e+01 1.982489204406738281e+01 2.095262527465820312e+01
7.339749023437500000e+03 8.017563476562500000e+02 1.111708908081054688e+02 6.279832458496093750e+01 9.833285522460937500e+01
7.340999023437500000e+03 7.403834838867187500e+02 1.413170928955078125e+02 7.081249237060546875e+01 1.153996047973632812e+02
7.342249023437500000e+03 6.678750610351562500e+02 6.846099090576171875e+01 3.106700897216796875e+01 3.709579849243164062e+01
7.343499023437500000e+03 6.505266723632812500e+02 4.450161743164062500e+01 1.321217250823974609e+01 1.513415908813476562e+01
7.344749023437500000e+03 6.672031860351562500e+02 4.157191467285156250e+01 1.244359779357910156e+01 1.389800453186035156e+01
7.345999023437500000e+03 6.653417358398437500e+02 4.440167999267578125e+01 1.174055004119873047e+01 1.319880676269531250e+01
7.347249023437500000e+03 6.345192260742187500e+02 4.521872711181640625e+01 1.230437564849853516e+01 1.230316448211669922e+01
7.348499023437500000e+03 6.471852416992187500e+02 4.337861251831054688e+01 1.228845310211181641e+01 1.099392986297607422e+01
7.349749023437500000e+03 6.607944335937500000e+02 4.286835479736328125e+01 1.304935741424560547e+01 1.187327098846435547e+01
7.350999023437500000e+03 6.556037597656250000e+02 4.729341888427734375e+01 1.394084739685058594e+01 1.558491325378417969e+01
7.352249023437500000e+03 6.670549926757812500e+02 4.194366073608398438e+01 1.307950973510742188e+01 1.537745189666748047e+01
7.353499023437500000e+03 6.651967773437500000e+02 4.161634826660156250e+01 1.196142196655273438e+01 1.361953067779541016e+01
7.354749023437500000e+03 6.721024780273437500e+02 4.193522644042968750e+01 1.231537437438964844e+01 1.161944484710693359e+01
7.355999023437500000e+03 6.747373657226562500e+02 4.213085937500000000e+01 1.268264198303222656e+01 1.319399833679199219e+01
7.357249023437500000e+03 6.926703491210937500e+02 5.817555999755859375e+01 2.479582023620605469e+01 3.646304321289062500e+01
7.358499023437500000e+03 7.177371826171875000e+02 7.848117828369140625e+01 3.251105499267578125e+01 4.434737014770507812e+01
7.359749023437500000e+03 6.821909179687500000e+02 5.275764846801757812e+01 2.095292663574218750e+01 2.404483985900878906e+01
7.360999023437500000e+03 6.611306762695312500e+02 4.360237503051757812e+01 1.281965446472167969e+01 1.300873088836669922e+01
7.362249023437500000e+03 6.538811645507812500e+02 4.015916442871093750e+01 1.146738433837890625e+01 1.461744499206542969e+01
7.363499023437500000e+03 6.447441406250000000e+02 4.118407821655273438e+01 1.210673046112060547e+01 1.264134788513183594e+01
7.364749023437500000e+03 6.784508056640625000e+02 4.265357971191406250e+01 1.140230178833007812e+01 1.323427486419677734e+01
7.365999023437500000e+03 6.684932861328125000e+02 3.940512466430664062e+01 1.198968410491943359e+01 1.414652252197265625e+01
7.367249023437500000e+03 7.088441162109375000e+02 5.803258895874023438e+01 2.193379974365234375e+01 2.971980667114257812e+01
7.368499023437500000e+03 7.946058959960937500e+02 1.076629104614257812e+02 5.552700424194335938e+01 8.992652130126953125e+01
7.369749023437500000e+03 7.162136840820312500e+02 1.156711273193359375e+02 4.842924118041992188e+01 8.426293182373046875e+01
7.370999023437500000e+03 6.685240478515625000e+02 4.748710250854492188e+01 1.825695610046386719e+01 1.958430099487304688e+01
7.372249023437500000e+03 6.879921875000000000e+02 4.184982681274414062e+01 1.186982345581054688e+01 1.037495803833007812e+01
7.373499023437500000e+03 6.893719482421875000e+02 4.322596740722656250e+01 1.238491249084472656e+01 1.378963947296142578e+01
7.374749023437500000e+03 6.749277954101562500e+02 4.189291381835937500e+01 1.191534042358398438e+01 1.283204936981201172e+01
7.375999023437500000e+03 6.828840332031250000e+02 3.925613021850585938e+01 1.144261169433593750e+01 1.085703372955322266e+01
7.377249023437500000e+03 6.479082031250000000e+02 4.472282791137695312e+01 1.190629386901855469e+01 1.176781749725341797e+01
7.378499023437500000e+03 6.651094360351562500e+02 3.969031524658203125e+01 1.232034301757812500e+01 1.129024696350097656e+01
7.379749023437500000e+03 6.999302368164062500e+02 4.008403778076171875e+01 1.155080986022949219e+01 1.202933406829833984e+01
7.380999023437500000e+03 6.640971069335937500e+02 4.151597595214843750e+01 1.197159004211425781e+01 1.223544120788574219e+01
7.382249023437500000e+03 6.798598022460937500e+02 4.331092834472656250e+01 1.302033519744873047e+01 1.260622119903564453e+01
7.383499023437500000e+03 6.850287475585937500e+02 4.052147674560546875e+01 1.235714149475097656e+01 1.239164161682128906e+01
7.384749023437500000e+03 6.882299194335937500e+02 4.104029846191406250e+01 1.137144947052001953e+01 1.025809192657470703e+01
7.385999023437500000e+03 6.858245239257812500e+02 3.815055084228515625e+01 1.171011161804199219e+01 1.165404415130615234e+01
7.387249023437500000e+03 6.977994384765625000e+02 4.279413986206054688e+01 1.209247684478759766e+01 1.073350715637207031e+01
7.388499023437500000e+03 6.820189819335937500e+02 3.895954132080078125e+01 1.256840801239013672e+01 1.356599998474121094e+01
7.389749023437500000e+03 6.772482910156250000e+02 4.199633789062500000e+01 1.508703422546386719e+01 1.706137084960937500e+01
7.390999023437500000e+03 6.933228759765625000e+02 5.461332702636718750e+01 2.315134620666503906e+01 2.753632926940917969e+01
7.392249023437500000e+03 7.093684082031250000e+02 5.933124542236328125e+01 2.429578781127929688e+01 3.397791671752929688e+01
7.393499023437500000e+03 6.870277709960937500e+02 4.844986343383789062e+01 1.531328296661376953e+01 1.606781196594238281e+01
7.394749023437500000e+03 6.630740356445312500e+02 4.010718154907226562e+01 1.177134990692138672e+01 1.556337738037109375e+01
7.395999023437500000e+03 6.671105957031250000e+02 3.853062438964843750e+01 1.211719703674316406e+01 1.162778663635253906e+01
7.397249023437500000e+03 6.535264892578125000e+02 3.823002624511718750e+01 1.169078636169433594e+01 1.212412166595458984e+01
7.398499023437500000e+03 6.708713378906250000e+02 3.850403976440429688e+01 1.090245628356933594e+01 1.180911540985107422e+01
7.399749023437500000e+03 7.060220336914062500e+02 4.469743347167968750e+01 1.908407211303710938e+01 2.172331809997558594e+01
7.400999023437500000e+03 7.184938354492187500e+02 8.098860931396484375e+01 3.765644836425781250e+01 5.700105667114257812e+01
7.402249023437500000e+03 7.298105468750000000e+02 7.475548553466796875e+01 3.217314910888671875e+01 5.415644836425781250e+01
7.403499023437500000e+03 6.648031005859375000e+02 4.477179336547851562e+01 1.429560947418212891e+01 1.740560913085937500e+01
7.404749023437500000e+03 6.619244995117187500e+02 3.253227615356445312e+01 1.061153030395507812e+01 1.102979183197021484e+01
7.405999023437500000e+03 6.526725463867187500e+02 4.134449005126953125e+01 1.119151210784912109e+01 1.199556255340576172e+01
7.407249023437500000e+03 6.823148803710937500e+02 3.980691528320312500e+01 1.087827491760253906e+01 1.522183227539062500e+01
7.408499023437500000e+03 6.694920654296875000e+02 3.972171020507812500e+01 1.094505023956298828e+01 1.161460590362548828e+01
7.409749023437500000e+03 6.626245117187500000e+02 3.768291854858398438e+01 1.138280677795410156e+01 1.293921279907226562e+01
7.410999023437500000e+03 6.887057495117187500e+02 3.894790267944335938e+01 1.340031051635742188e+01 1.079592704772949219e+01
7.412249023437500000e+03 6.964419555664062500e+02 4.017650604248046875e+01 1.224868869781494141e+01 1.354346179962158203e+01
7.413499023437500000e+03 7.146377563476562500e+02 4.108597946166992188e+01 1.158491516113281250e+01 1.236326980590820312e+01
7.414749023437500000e+03 6.987617187500000000e+02 4.132081604003906250e+01 1.365174007415771484e+01 1.133271598815917969e+01
7.415999023437500000e+03 7.060806274414062500e+02 4.438722991943359375e+01 1.352857208251953125e+01 1.251658630371093750e+01
7.417249023437500000e+03 7.220049438476562500e+02 4.069943237304687500e+01 1.226701259613037109e+01 1.259468841552734375e+01
7.418499023437500000e+03 7.094130859375000000e+02 3.981096267700195312e+01 1.208556365966796875e+01 1.413358402252197266e+01
7.419749023437500000e+03 7.051442260742187500e+02 4.089985275268554688e+01 1.236338806152343750e+01 8.873414039611816406e+00
7.420999023437500000e+03 7.252775878906250000e+02 3.755559539794921875e+01 1.237111377716064453e+01 1.094848537445068359e+01
7.422249023437500000e+03 7.313722534179687500e+02 4.132437896728515625e+01 1.345495891571044922e+01 1.169714546203613281e+01
7.423499023437500000e+03 7.154760742187500000e+02 3.806629943847656250e+01 1.277172279357910156e+01 1.173762512207031250e+01
7.424749023437500000e+03 7.161346435546875000e+02 3.819936752319335938e+01 1.159366703033447266e+01 1.081628799438476562e+01
7.425999023437500000e+03 6.946043090820312500e+02 4.276473617553710938e+01 1.112558269500732422e+01 1.111915302276611328e+01
7.427249023437500000e+03 7.136586914062500000e+02 3.873048400878906250e+01 1.176548671722412109e+01 1.261907672882080078e+01
7.428499023437500000e+03 7.173612060546875000e+02 4.435795211791992188e+01 1.780027961730957031e+01 1.914167404174804688e+01
7.429749023437500000e+03 7.033274536132812500e+02 5.132305526733398438e+01 1.863229560852050781e+01 2.547003936767578125e+01
7.430999023437500000e+03 7.342044677734375000e+02 4.210405349731445312e+01 1.349743270874023438e+01 1.386799430847167969e+01
7.432249023437500000e+03 6.947863769531250000e+02 3.782447433471679688e+01 1.196999073028564453e+01 1.146076011657714844e+01
7.433499023437500000e+03 7.148286132812500000e+02 3.561305999755859375e+01 1.205313014984130859e+01 1.131052017211914062e+01
7.434749023437500000e+03 6.882177734375000000e+02 3.424411773681640625e+01 1.056582832336425781e+01 1.030445957183837891e+01
7.435999023437500000e+03 7.223929443359375000e+02 3.930993652343750000e+01 1.329309558868408203e+01 1.187847709655761719e+01
7.437249023437500000e+03 7.623216552734375000e+02 6.207456970214843750e+01 2.315631294250488281e+01 2.776575088500976562e+01
7.438499023437500000e+03 7.657868041992187500e+02 6.276034927368164062e+01 2.679410934448242188e+01 3.514207839965820312e+01
7.439749023437500000e+03 7.123624877929687500e+02 4.408811950683593750e+01 1.585745906829833984e+01 1.597764205932617188e+01
7.440999023437500000e+03 7.257999877929687500e+02 4.010159301757812500e+01 1.257048988342285156e+01 9.302897453308105469e+00
7.442249023437500000e+03 7.556824951171875000e+02 3.590262222290039062e+01 1.275067710876464844e+01 1.161691951751708984e+01
7.443499023437500000e+03 7.506875610351562500e+02 3.898748397827148438e+01 1.217511749267578125e+01 1.201915073394775391e+01
7.444749023437500000e+03 7.235953369140625000e+02 3.896688842773437500e+01 1.193415737152099609e+01 1.249098300933837891e+01
7.445999023437500000e+03 7.519083862304687500e+02 4.059328842163085938e+01 1.296842479705810547e+01 9.923653602600097656e+00
7.447249023437500000e+03 7.425125732421875000e+02 4.215838241577148438e+01 1.256899929046630859e+01 1.118640995025634766e+01
7.448499023437500000e+03 7.357600708007812500e+02 3.992957305908203125e+01 1.141787433624267578e+01 1.162180137634277344e+01
7.449749023437500000e+03 7.288004150390625000e+02 4.115248870849609375e+01 1.287311363220214844e+01 1.007865238189697266e+01
7.450999023437500000e+03 7.617361450195312500e+02 3.618236541748046875e+01 1.282063770294189453e+01 1.025401687622070312e+01
7.452249023437500000e+03 7.544904785156250000e+02 4.039602279663085938e+01 1.227691841125488281e+01 1.108099460601806641e+01
7.453499023437500000e+03 7.574621582031250000e+02 3.779742431640625000e+01 1.201598453521728516e+01 1.290229225158691406e+01
7.454749023437500000e+03 7.740436401367187500e+02 3.880650711059570312e+01 1.268063259124755859e+01 1.173694324493408203e+01
7.455999023437500000e+03 7.584456176757812500e+02 4.127499771118164062e+01 1.251711177825927734e+01 1.238200950622558594e+01
7.457249023437500000e+03 7.513571777343750000e+02 4.466395568847656250e+01 1.213682937622070312e+01 1.166705322265625000e+01
7.458499023437500000e+03 7.283624267578125000e+02 3.877692794799804688e+01 1.154681968688964844e+01 1.049342155456542969e+01
7.459749023437500000e+03 7.489129028320312500e+02 3.495232772827148438e+01 1.166329193115234375e+01 1.142396163940429688e+01
7.460999023437500000e+03 7.679197387695312500e+02 3.660303878784179688e+01 1.355963706970214844e+01 1.417170715332031250e+01
7.462249023437500000e+03 7.526538085937500000e+02 4.538145446777343750e+01 1.397651481628417969e+01 1.501856327056884766e+01
7.463499023437500000e+03 7.580749511718750000e+02 4.189059066772460938e+01 1.373564624786376953e+01 1.267257690429687500e+01
7.464749023437500000e+03 7.800343627929687500e+02 4.259655761718750000e+01 1.453236770629882812e+01 1.341505622863769531e+01
7.465999023437500000e+03 7.614044189453125000e+02 4.601197052001953125e+01 1.730983352661132812e+01 1.878446006774902344e+01
7.467249023437500000e+03 7.725642089843750000e+02 4.443790817260742188e+01 1.655895614624023438e+01 1.580297470092773438e+01
7.468499023437500000e+03 7.385520629882812500e+02 3.937175369262695312e+01 1.299821758270263672e+01 1.371106052398681641e+01
7.469749023437500000e+03 7.569622192382812500e+02 4.161617279052734375e+01 1.761023712158203125e+01 1.740468788146972656e+01
7.470999023437500000e+03 7.825985107421875000e+02 5.081783294677734375e+01 1.960430717468261719e+01 2.132607841491699219e+01
7.472249023437500000e+03 7.800253906250000000e+02 5.267166900634765625e+01 2.205789566040039062e+01 1.983254623413085938e+01
7.473499023437500000e+03 7.940653686523437500e+02 5.109237670898437500e+01 2.173259544372558594e+01 2.376557350158691406e+01
7.474749023437500000e+03 7.996228027343750000e+02 4.582139968872070312e+01 1.527582550048828125e+01 1.699473762512207031e+01
7.475999023437500000e+03 7.916322631835937500e+02 4.016344451904296875e+01 1.278962326049804688e+01 1.078874111175537109e+01
7.477249023437500000e+03 7.839913940429687500e+02 4.388590240478515625e+01 1.495656204223632812e+01 1.281898403167724609e+01
7.478499023437500000e+03 8.141357421875000000e+02 4.859814453125000000e+01 2.248047256469726562e+01 2.117192840576171875e+01
7.479749023437500000e+03 8.284057617187500000e+02 5.342144393920898438e+01 2.285278701782226562e+01 2.332605934143066406e+01
7.480999023437500000e+03 7.980979614257812500e+02 4.264390182495117188e+01 1.854432296752929688e+01 1.769432258605957031e+01
7.482249023437500000e+03 8.094447021484375000e+02 5.198239135742187500e+01 2.569871139526367188e+01 2.118821907043457031e+01
7.483499023437500000e+03 8.005400390625000000e+02 6.014246749877929688e+01 2.427793693542480469e+01 2.940851593017578125e+01
7.484749023437500000e+03 8.028147583007812500e+02 4.981277084350585938e+01 1.636715126037597656e+01 1.742256355285644531e+01
7.485999023437500000e+03 7.975786132812500000e+02 4.193131256103515625e+01 1.615651321411132812e+01 1.088922405242919922e+01
7.487249023437500000e+03 7.692803955078125000e+02 4.064995574951171875e+01 1.479878330230712891e+01 1.053001976013183594e+01
7.488499023437500000e+03 7.842822265625000000e+02 4.150588607788085938e+01 1.289123821258544922e+01 1.067375850677490234e+01
7.489749023437500000e+03 7.497650146484375000e+02 3.887185287475585938e+01 1.274434852600097656e+01 9.222848892211914062e+00
7.490999023437500000e+03 7.766652832031250000e+02 4.102260589599609375e+01 1.300041484832763672e+01 9.844110488891601562e+00
7.492249023437500000e+03 7.861675415039062500e+02 4.351658630371093750e+01 1.749507904052734375e+01 1.323973655700683594e+01
7.493499023437500000e+03 7.911765136718750000e+02 4.625251007080078125e+01 1.677259445190429688e+01 1.722185516357421875e+01
7.494749023437500000e+03 7.870733642578125000e+02 4.138196945190429688e+01 1.399839496612548828e+01 1.037891483306884766e+01
7.495999023437500000e+03 7.991453247070312500e+02 3.989584350585937500e+01 1.347218608856201172e+01 8.912450790405273438e+00
7.497249023437500000e+03 8.053781127929687500e+02 3.979174041748046875e+01 1.214095115661621094e+01 1.026139926910400391e+01
7.498499023437500000e+03 7.763148803710937500e+02 3.704010391235351562e+01 1.475022983551025391e+01 9.889097213745117188e+00
7.499749023437500000e+03 8.195535888671875000e+02 4.155057144165039062e+01 1.381187725067138672e+01 8.931771278381347656e+00
7.500999023437500000e+03 7.977680053710937500e+02 4.010821533203125000e+01 1.397479152679443359e+01 1.090782165527343750e+01
7.502249023437500000e+03 7.705857543945312500e+02 3.804025268554687500e+01 1.450382518768310547e+01 7.408469676971435547e+00
7.503499023437500000e+03 7.823884887695312500e+02 4.138325881958007812e+01 1.319905376434326172e+01 8.182365417480468750e+00
7.504749023437500000e+03 7.774946899414062500e+02 3.523352432250976562e+01 1.481970977783203125e+01 7.956965923309326172e+00
7.505999023437500000e+03 7.665553588867187500e+02 3.678888702392578125e+01 1.430637645721435547e+01 9.328804969787597656e+00
7.507249023437500000e+03 7.976779174804687500e+02 3.863119125366210938e+01 1.311865043640136719e+01 9.250720977783203125e+00
7.508499023437500000e+03 8.198590698242187500e+02 3.913401031494140625e+01 1.451538848876953125e+01 8.250252723693847656e+00
7.509749023437500000e+03 8.077481079101562500e+02 3.915691757202148438e+01 1.358552265167236328e+01 8.009385108947753906e+00
7.510999023437500000e+03 7.839248657226562500e+02 4.028050231933593750e+01 1.223073959350585938e+01 8.201932907104492188e+00
7.512249023437500000e+03 7.863895263671875000e+02 4.055051040649414062e+01 1.296203327178955078e+01 8.686616897583007812e+00
7.513499023437500000e+03 7.841962280273437500e+02 4.294136428833007812e+01 1.345075035095214844e+01 1.011162185668945312e+01
7.514749023437500000e+03 8.265283813476562500e+02 3.966745758056640625e+01 1.468158149719238281e+01 9.234575271606445312e+00
7.515999023437500000e+03 7.928275146484375000e+02 4.138869857788085938e+01 1.837232971191406250e+01 1.113792991638183594e+01
7.517249023437500000e+03 8.180094604492187500e+02 4.122308731079101562e+01 1.863603019714355469e+01 1.294097518920898438e+01
7.518499023437500000e+03 8.043119506835937500e+02 4.072645187377929688e+01 1.613426399230957031e+01 9.333205223083496094e+00
7.519749023437500000e+03 7.617311401367187500e+02 4.280639266967773438e+01 1.615728187561035156e+01 1.002573299407958984e+01
7.520999023437500000e+03 8.011088256835937500e+02 4.365952301025390625e+01 1.882931518554687500e+01 1.045600605010986328e+01
7.522249023437500000e+03 8.342524414062500000e+02 5.992651748657226562e+01 4.299254989624023438e+01 2.651162910461425781e+01
7.523499023437500000e+03 8.837622680664062500e+02 9.677065277099609375e+01 6.084533309936523438e+01 5.218854522705078125e+01
7.524749023437500000e+03 8.244313354492187500e+02 7.270836639404296875e+01 3.731410598754882812e+01 3.980025482177734375e+01
7.525999023437500000e+03 7.873203125000000000e+02 4.572661972045898438e+01 1.596098709106445312e+01 1.349080276489257812e+01
